# GIGANTIC ProjectDB
Nematoda	Caenorhabditis elegans	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/002/985/GCF_000002985.6_WBcel235/GCF_000002985.6_WBcel235_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/002/985/GCF_000002985.6_WBcel235/GCF_000002985.6_WBcel235_genomic.gff.gz
Nemertea	Notospermus geniculatus	https://marinegenomics.oist.jp/nge_v2/download/nge_genome_v2.0_prot.fa.gz	https://marinegenomics.oist.jp/nge_v2/download/52_nge_v2.gff.gz
Phoronida	Phoronis australis	https://marinegenomics.oist.jp/pau_v2/download/pau_genome_v2.0_prot.fa.gz	https://marinegenomics.oist.jp/pau_v2/download/51_pau_v2.gff.gz
Placozoa	Trichoplax adhaerens	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/150/275/GCF_000150275.1_v1.0/GCF_000150275.1_v1.0_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/150/275/GCF_000150275.1_v1.0/GCF_000150275.1_v1.0_genomic.gff.gz
Platyhelminthes	Macrostomum lignano	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/269/645/GCA_002269645.1_Mlig_3_7/GCA_002269645.1_Mlig_3_7_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/269/645/GCA_002269645.1_Mlig_3_7/GCA_002269645.1_Mlig_3_7_genomic.gff.gz
Porifera	Ephydatia muelleri	https://bitbucket.org/EphydatiaGenome/ephydatiagenome/downloads/Emu_v1_prots.fasta.gz	https://bitbucket.org/EphydatiaGenome/ephydatiagenome/downloads/Emu_genome_v1.gff.gz
Priapulida	Priapulus caudatus	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/485/595/GCF_000485595.1_Priapulus_caudatus-5.0.1/GCF_000485595.1_Priapulus_caudatus-5.0.1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/485/595/GCF_000485595.1_Priapulus_caudatus-5.0.1/GCF_000485595.1_Priapulus_caudatus-5.0.1_genomic.gff.gz
Tardigrada	Ramazzottius varieornatus	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/949/185/GCA_001949185.1_Rvar_4.0/GCA_001949185.1_Rvar_4.0_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/949/185/GCA_001949185.1_Rvar_4.0/GCA_001949185.1_Rvar_4.0_genomic.gff.gz
Unicell	Monosiga brevicollis	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/002/865/GCF_000002865.3_V1.0/GCF_000002865.3_V1.0_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/002/865/GCF_000002865.3_V1.0/GCF_000002865.3_V1.0_genomic.gff.gz
Unicell	Capsaspora owczarzaki	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/151/315/GCF_000151315.2_C_owczarzaki_V2/GCF_000151315.2_C_owczarzaki_V2_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/151/315/GCF_000151315.2_C_owczarzaki_V2/GCF_000151315.2_C_owczarzaki_V2_genomic.gff.gz
Unicell	Sphaeroforma arctica	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/186/125/GCF_001186125.1_Spha_arctica_JP610_V1/GCF_001186125.1_Spha_arctica_JP610_V1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/186/125/GCF_001186125.1_Spha_arctica_JP610_V1/GCF_001186125.1_Spha_arctica_JP610_V1_genomic.gff.gz
Xenacoelomorpha	Hofstenia miamia	http://ftp.ebi.ac.uk/ensemblgenomes/pub/release-51/metazoa/fasta/hofstenia_miamia/pep/Hofstenia_miamia.HmiaM1.pep.all.fa.gz	http://ftp.ensemblgenomes.org/pub/metazoa/release-51/gff3/hofstenia_miamia/Hofstenia_miamia.HmiaM1.51.gff3.gz
Brachiopoda Lingula anatina        https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/039/355/GCF_001039355.2_LinAna2.0/GCF_001039355.2_LinAna2.0_protein.faa.gz     https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/039/355/GCF_001039355.2_LinAna2.0/GCF_001039355.2_LinAna2.0_genomic.gff.gz
